1.95,0.389582
1.96,0.38764
1.97,0.38574
1.98,0.383834
1.99,0.381913
2,0.380017
2.01,0.378095
2.02,0.376226
2.03,0.374398
2.04,0.37261
2.05,0.37261
2.06,0.368959
2.07,0.368959
2.08,0.365243
2.09,0.365243
2.1,0.361664
2.11,0.361664
2.12,0.358122
2.13,0.358122
2.14,0.354551
2.15,0.352873
2.16,0.351118
2.17,0.349442
2.18,0.347737
2.19,0.345938
2.2,0.344198
2.21,0.34258
2.22,0.340878
2.23,0.339142
2.24,0.337521
2.25,0.335805
2.26,0.334221
2.27,0.332609
2.28,0.33097
2.29,0.329313
2.3,0.327655
2.31,0.326036
2.32,0.326036
2.33,0.322805
2.34,0.322805
2.35,0.319653
2.36,0.319653
2.37,0.316564
2.38,0.316564
2.39,0.313486
2.4,0.311956
2.41,0.310355
2.42,0.308842
2.43,0.307329
2.44,0.305797
2.45,0.304268
2.46,0.302823
2.47,0.301271
2.48,0.299818
2.49,0.298342
2.5,0.296879
2.51,0.295461
2.52,0.293995
2.53,0.292534
2.54,0.291103
2.55,0.289675
2.56,0.288212
2.57,0.286765
2.58,0.285345
2.59,0.283923
2.6,0.282497
2.61,0.281121
2.62,0.279718
2.63,0.278342
2.64,0.276963
2.65,0.275595
2.66,0.274175
2.67,0.272834
2.68,0.271447
2.69,0.270071
2.7,0.268731
2.71,0.267452
2.72,0.266119
2.73,0.264799
2.74,0.263491
2.75,0.262224
2.76,0.26098
2.77,0.259683
2.78,0.258358
2.79,0.257063
2.8,0.255767
2.81,0.254542
2.82,0.253313
2.83,0.252117
2.84,0.250919
2.85,0.249692
2.86,0.248446
2.87,0.247246
2.88,0.245958
2.89,0.244777
2.9,0.243544
2.91,0.24234
2.92,0.241082
2.93,0.239914
2.94,0.238749
2.95,0.237548
2.96,0.236333
2.97,0.235173
2.98,0.234
2.99,0.23285
3,0.231735
3.01,0.230567
3.02,0.229451
3.03,0.228367
3.04,0.22717
3.05,0.226062
3.06,0.224941
3.07,0.223835
3.08,0.222733
3.09,0.221616
3.1,0.220507
3.11,0.219372
3.12,0.218302
3.13,0.21724
3.14,0.216155
3.15,0.2151
3.16,0.214051
3.17,0.212931
3.18,0.211861
3.19,0.210766
3.2,0.20975
3.21,0.208738
3.22,0.207681
3.23,0.206632
3.24,0.205617
3.25,0.204609
3.26,0.203548
3.27,0.202514
3.28,0.20159
3.29,0.200561
3.3,0.199601
3.31,0.198592
3.32,0.19755
3.33,0.196627
3.34,0.195628
3.35,0.194654
3.36,0.193719
3.37,0.192769
3.38,0.191748
3.39,0.190807
3.4,0.189872
3.41,0.189012
3.42,0.188096
3.43,0.187167
3.44,0.186229
3.45,0.185307
3.46,0.18441
3.47,0.183481
3.48,0.182563
3.49,0.181612
3.5,0.180691
3.51,0.179802
3.52,0.178898
3.53,0.17796
3.54,0.177046
3.55,0.176187
3.56,0.175278
3.57,0.174409
3.58,0.173545
3.59,0.172591
3.6,0.171745
3.61,0.17086
3.62,0.170017
3.63,0.169206
3.64,0.168383
3.65,0.167549
3.66,0.166683
3.67,0.165889
3.68,0.165089
3.69,0.164279
3.7,0.163478
3.71,0.162635
3.72,0.161802
3.73,0.161001
3.74,0.160174
3.75,0.159351
3.76,0.15861
3.77,0.157813
3.78,0.157025
3.79,0.156302
3.8,0.155548
3.81,0.154772
3.82,0.15401
3.83,0.153222
3.84,0.152492
3.85,0.151759
3.86,0.151024
3.87,0.150278
3.88,0.149516
3.89,0.148762
3.9,0.147944
3.91,0.147185
3.92,0.146477
3.93,0.145689
3.94,0.144985
3.95,0.14425
3.96,0.143518
3.97,0.142813
3.98,0.142095
3.99,0.141374
4,0.140641
4.01,0.140641
4.02,0.139233
4.03,0.138553
4.04,0.137874
4.05,0.137162
4.06,0.136479
4.07,0.135816
4.08,0.135103
4.09,0.134438
4.1,0.134438
4.11,0.133084
4.12,0.132414
4.13,0.131747
4.14,0.131747
4.15,0.130427
4.16,0.129762
4.17,0.129101
4.18,0.129101
4.19,0.127834
4.2,0.127211
4.21,0.126613
4.22,0.126613
4.23,0.12535
4.24,0.124737
4.25,0.124085
4.26,0.124085
4.27,0.122827
4.28,0.122213
4.29,0.121647
4.3,0.121027
4.31,0.120423
4.32,0.119805
4.33,0.119199
4.34,0.118602
4.35,0.118025
4.36,0.117448
4.37,0.116849
4.38,0.116272
4.39,0.116272
4.4,0.115214
4.41,0.114652
4.42,0.114091
4.43,0.114091
4.44,0.112921
4.45,0.112377
4.46,0.111747
4.47,0.111747
4.48,0.11057
4.49,0.109996
4.5,0.109459
4.51,0.109459
4.52,0.108381
4.53,0.107866
4.54,0.10729
4.55,0.106796
4.56,0.106272
4.57,0.105735
4.58,0.10522
4.59,0.104697
4.6,0.104205
4.61,0.103733
4.62,0.103216
4.63,0.102722
4.64,0.102722
4.65,0.101666
4.66,0.101116
4.67,0.100652
4.68,0.100652
4.69,0.09967
4.7,0.099131
4.71,0.098673
4.72,0.098673
4.73,0.09772
4.74,0.097233
4.75,0.096791
4.76,0.096791
4.77,0.095807
4.78,0.09528
4.79,0.094774
4.8,0.094299
4.81,0.093793
4.82,0.093337
4.83,0.092895
4.84,0.092455
4.85,0.091971
4.86,0.091504
4.87,0.091063
4.88,0.090616
4.89,0.090616
4.9,0.089661
4.91,0.089192
4.92,0.088744
4.93,0.088744
4.94,0.087827
4.95,0.087361
4.96,0.086928
4.97,0.086928
4.98,0.086043
4.99,0.085631
5,0.085193
5.01,0.085193
5.02,0.084381
5.03,0.083986
5.04,0.083566
5.05,0.083163
5.06,0.082767
5.07,0.082364
5.08,0.081964
5.09,0.081533
5.1,0.081147
5.11,0.080722
5.12,0.08035
5.13,0.07993
5.14,0.079506
5.15,0.079115
5.16,0.078701
5.17,0.078325
5.18,0.077948
5.19,0.077579
5.2,0.077199
5.21,0.076779
5.22,0.076384
5.23,0.076006
5.24,0.07558
5.25,0.075176
5.26,0.074814
5.27,0.074455
5.28,0.074075
5.29,0.073718
5.3,0.073366
5.31,0.072996
5.32,0.072654
5.33,0.072296
5.34,0.071911
5.35,0.071543
5.36,0.071174
5.37,0.070819
5.38,0.07048
5.39,0.070141
5.4,0.06981
5.41,0.069459
5.42,0.069118
5.43,0.068769
5.44,0.068444
5.45,0.068089
5.46,0.067784
5.47,0.067475
5.48,0.067122
5.49,0.066809
5.5,0.066459
5.51,0.066149
5.52,0.065792
5.53,0.065502
5.54,0.065158
5.55,0.064838
5.56,0.064561
5.57,0.06423
5.58,0.063905
5.59,0.063579
5.6,0.063241
5.61,0.062922
5.62,0.062575
5.63,0.062251
5.64,0.061934
5.65,0.061645
5.66,0.061317
5.67,0.06102
5.68,0.060731
5.69,0.060435
5.7,0.060131
5.71,0.059819
5.72,0.059529
5.73,0.059224
5.74,0.058907
5.75,0.058626
5.76,0.058331
5.77,0.058049
5.78,0.05774
5.79,0.057464
5.8,0.057166
5.81,0.056858
5.82,0.056562
5.83,0.056246
5.84,0.055938
5.85,0.055657
5.86,0.055382
5.87,0.055143
5.88,0.054851
5.89,0.054566
5.9,0.054281
5.91,0.053999
5.92,0.053744
5.93,0.053463
5.94,0.053172
5.95,0.052856
5.96,0.052604
5.97,0.052332
5.98,0.052053
5.99,0.051797
6,0.051573
6.01,0.051305
6.02,0.051036
6.03,0.050766
6.04,0.050499
6.05,0.05026
6.06,0.050027
6.07,0.049753
6.08,0.049538
6.09,0.049243
6.1,0.049015
6.11,0.048788
6.12,0.048535
6.13,0.04829
6.14,0.048031
6.15,0.047802
6.16,0.04756
6.17,0.047348
6.18,0.047107
6.19,0.046873
6.2,0.046644
6.21,0.046397
6.22,0.04617
6.23,0.045927
6.24,0.045722
6.25,0.045504
6.26,0.045248
6.27,0.04502
6.28,0.044789
6.29,0.044584
6.3,0.044364
6.31,0.044151
6.32,0.043914
6.33,0.043705
6.34,0.043506
6.35,0.043292
6.36,0.043064
6.37,0.042843
6.38,0.042649
6.39,0.042438
6.4,0.042231
6.41,0.042017
6.42,0.041825
6.43,0.041593
6.44,0.041413
6.45,0.04119
6.46,0.040972
6.47,0.040749
6.48,0.040561
6.49,0.040352
6.5,0.040172
6.51,0.03999
6.52,0.039793
6.53,0.039579
6.54,0.03939
6.55,0.039194
6.56,0.039013
6.57,0.038822
6.58,0.038615
6.59,0.038409
6.6,0.038219
6.61,0.038039
6.62,0.037866
6.63,0.037673
6.64,0.037482
6.65,0.037304
6.66,0.037107
6.67,0.036906
6.68,0.036705
6.69,0.036504
6.7,0.036305
6.71,0.036116
6.72,0.03593
6.73,0.035748
6.74,0.035559
6.75,0.035387
6.76,0.035219
6.77,0.035064
6.78,0.034914
6.79,0.034727
6.8,0.034541
6.81,0.03437
6.82,0.034197
6.83,0.034038
6.84,0.033895
6.85,0.033728
6.86,0.033558
6.87,0.03339
6.88,0.033209
6.89,0.033035
6.9,0.032874
6.91,0.032712
6.92,0.032541
6.93,0.032408
6.94,0.032247
6.95,0.032087
6.96,0.031921
6.97,0.031763
6.98,0.03159
6.99,0.031435
7,0.031293
7.01,0.031134
7.02,0.030953
7.03,0.030798
7.04,0.030622
7.05,0.030471
7.06,0.030326
7.07,0.030191
7.08,0.030046
7.09,0.029881
7.1,0.02974
7.11,0.029606
7.12,0.029453
7.13,0.02929
7.14,0.02915
7.15,0.029014
7.16,0.028888
7.17,0.028753
7.18,0.028612
7.19,0.028478
7.2,0.028333
7.21,0.028208
7.22,0.028068
7.23,0.027944
7.24,0.027813
7.25,0.027675
7.26,0.027541
7.27,0.02741
7.28,0.027266
7.29,0.027135
7.3,0.02701
7.31,0.026867
7.32,0.026737
7.33,0.026592
7.34,0.026465
7.35,0.026344
7.36,0.026201
7.37,0.026083
7.38,0.025953
7.39,0.025822
7.4,0.025702
7.41,0.025576
7.42,0.02544
7.43,0.025312
7.44,0.025194
7.45,0.025079
7.46,0.024955
7.47,0.02484
7.48,0.024702
7.49,0.024577
7.5,0.024473
7.51,0.024356
7.52,0.024221
7.53,0.024102
7.54,0.024006
7.55,0.023892
7.56,0.023772
7.57,0.02365
7.58,0.023523
7.59,0.023389
7.6,0.023264
7.61,0.023152
7.62,0.023025
7.63,0.022924
7.64,0.022789
7.65,0.022677
7.66,0.022561
7.67,0.022439
7.68,0.022333
7.69,0.022211
7.7,0.022113
7.71,0.022005
7.72,0.021897
7.73,0.021796
7.74,0.021677
7.75,0.021578
7.76,0.021448
7.77,0.021353
7.78,0.021243
7.79,0.021137
7.8,0.021043
7.81,0.020943
7.82,0.020853
7.83,0.020759
7.84,0.020648
7.85,0.020518
7.86,0.020417
7.87,0.020326
7.88,0.02022
7.89,0.020113
7.9,0.020026
7.91,0.01993
7.92,0.01984
7.93,0.01972
7.94,0.019624
7.95,0.01951
7.96,0.019402
7.97,0.019306
7.98,0.01921
7.99,0.019105
8,0.019021
8.01,0.01892
8.02,0.01892
8.03,0.01882
8.04,0.018629
8.05,0.018524
8.06,0.018458
8.07,0.018354
8.08,0.01826
8.09,0.018172
8.1,0.018081
8.11,0.018081
8.12,0.017892
8.13,0.017793
8.14,0.01769
8.15,0.017582
8.16,0.017482
8.17,0.017404
8.18,0.017331
8.19,0.017331
8.2,0.017235
8.21,0.017056
8.22,0.016961
8.23,0.016887
8.24,0.016816
8.25,0.016724
8.26,0.01664
8.27,0.01664
8.28,0.016555
8.29,0.016402
8.3,0.016311
8.31,0.016243
8.32,0.016166
8.33,0.016066
8.34,0.015997
8.35,0.015922
8.36,0.015922
8.37,0.015761
8.38,0.015659
8.39,0.015579
8.4,0.015511
8.41,0.015435
8.42,0.015359
8.43,0.015289
8.44,0.015289
8.45,0.015203
8.46,0.015065
8.47,0.014994
8.48,0.014921
8.49,0.014843
8.5,0.014765
8.51,0.014695
8.52,0.014695
8.53,0.014626
8.54,0.014466
8.55,0.014386
8.56,0.014307
8.57,0.014244
8.58,0.014176
8.59,0.014091
8.6,0.014018
8.61,0.014018
8.62,0.013865
8.63,0.0138
8.64,0.013724
8.65,0.013656
8.66,0.013591
8.67,0.013531
8.68,0.013486
8.69,0.013486
8.7,0.013365
8.71,0.013297
8.72,0.013234
8.73,0.013156
8.74,0.013096
8.75,0.013021
8.76,0.012958
8.77,0.012958
8.78,0.012889
8.79,0.012768
8.8,0.012704
8.81,0.01265
8.82,0.012588
8.83,0.01253
8.84,0.01246
8.85,0.012394
8.86,0.012394
8.87,0.012277
8.88,0.012217
8.89,0.01214
8.9,0.012074
8.91,0.012018
8.92,0.011959
8.93,0.011899
8.94,0.011899
8.95,0.011795
8.96,0.011742
8.97,0.011686
8.98,0.011627
8.99,0.011559
9,0.011501
9.01,0.011444
9.02,0.011444
9.03,0.011395
9.04,0.011288
9.05,0.011229
9.06,0.011168
9.07,0.011109
9.08,0.011056
9.09,0.011002
9.1,0.010945
9.11,0.010945
9.12,0.010833
9.13,0.010768
9.14,0.010707
9.15,0.010641
9.16,0.010587
9.17,0.010523
9.18,0.010452
9.19,0.010452
9.2,0.010341
9.21,0.01028
9.22,0.010232
9.23,0.01018
9.24,0.010143
9.25,0.010093
9.26,0.010029
9.27,0.010029
9.28,0.009974
9.29,0.009881
9.3,0.009826
9.31,0.009781
9.32,0.00972
9.33,0.009674
9.34,0.009617
9.35,0.009573
9.36,0.009573
9.37,0.009482
9.38,0.00943
9.39,0.009382
9.4,0.009338
9.41,0.009296
9.42,0.009252
9.43,0.0092
9.44,0.0092
9.45,0.009117
9.46,0.009075
9.47,0.009033
9.48,0.008989
9.49,0.008937
9.5,0.008892
9.51,0.008855
9.52,0.008855
9.53,0.008812
9.54,0.008735
9.55,0.008688
9.56,0.008653
9.57,0.008616
9.58,0.008568
9.59,0.008521
9.6,0.008475
9.61,0.008475
9.62,0.008398
9.63,0.008354
9.64,0.008314
9.65,0.008278
9.66,0.008237
9.67,0.0082
9.68,0.008159
9.69,0.008159
9.7,0.008081
9.71,0.008034
9.72,0.007992
9.73,0.007951
9.74,0.00791
9.75,0.007873
9.76,0.00784
9.77,0.00784
9.78,0.007807
9.79,0.007735
9.8,0.007698
9.81,0.007655
9.82,0.007631
9.83,0.00759
9.84,0.00756
9.85,0.007515
9.86,0.007515
9.87,0.00744
9.88,0.007402
9.89,0.00738
9.9,0.007338
9.91,0.00731
9.92,0.007266
9.93,0.007229
9.94,0.007229
9.95,0.007171
9.96,0.007134
9.97,0.0071
9.98,0.007068
9.99,0.007032
